gender,age,race,samerace,importance_same_race,importance_same_religion,field,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_intelligence_o,d_funny_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,match,d_ambitous_o
female,25,'Asian/Pacific Islander/Asian-American',0,9,6,medicine,7,7,7,8,5,5,[6-8],[6-8],[0-5],15,20,25,20,10,10,5,9,7,8,7,[0-5],[9-10],[6-8],[6-8],[6-8],4,9,4,7,8,4,[0-5],[9-10],[0-5],[6-8],[6-8],[0-5],4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,[0-5],[0-5],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[0-5],0.04,6,?,3,6,5,[6-8],[5-6],0,1,0,[0-5]
female,25,'Asian/Pacific Islander/Asian-American',1,9,6,medicine,7,8,9,8,7,8,[9-10],[6-8],[6-8],15,20,25,20,10,10,5,9,7,8,7,[0-5],[9-10],[6-8],[6-8],[6-8],5,9,9,7,7,6,[0-5],[9-10],[9-10],[6-8],[6-8],[6-8],4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,[0-5],[0-5],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[0-5],-0.2,6,?,3,5,3,[0-5],[0-4],0,0,0,[6-8]
female,25,'Asian/Pacific Islander/Asian-American',1,9,6,medicine,6,7,7,6,7,7,[6-8],[6-8],[6-8],15,20,25,20,10,10,5,9,7,8,7,[0-5],[9-10],[6-8],[6-8],[6-8],6,8,9,6,8,6,[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,[0-5],[0-5],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[0-5],0.33,6,?,3,6,6,[6-8],[5-6],0,1,1,[6-8]
female,25,'Asian/Pacific Islander/Asian-American',1,9,6,medicine,6,9,9,7,9,5,[9-10],[6-8],[0-5],15,20,25,20,10,10,5,9,7,8,7,[0-5],[9-10],[6-8],[6-8],[6-8],6,8,8,7,7,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,[0-5],[0-5],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[0-5],-0.3,6,?,3,6,4,[6-8],[0-4],0,1,0,[9-10]
female,25,'Asian/Pacific Islander/Asian-American',1,9,6,medicine,6,8,7,7,6,6,[6-8],[6-8],[6-8],15,20,25,20,10,10,5,9,7,8,7,[0-5],[9-10],[6-8],[6-8],[6-8],6,9,8,8,7,6,[6-8],[9-10],[6-8],[6-8],[6-8],[6-8],4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,[0-5],[0-5],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[0-5],0.11,6,?,3,7,3,[6-8],[0-4],0,1,0,[6-8]
female,25,'Asian/Pacific Islander/Asian-American',0,9,6,medicine,7,7,6,7,6,7,[6-8],[6-8],[6-8],15,20,25,20,10,10,5,9,7,8,7,[0-5],[9-10],[6-8],[6-8],[6-8],8,8,9,8,8,7,[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,[0-5],[0-5],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[0-5],0.02,6,?,3,5,2,[0-5],[0-4],0,1,1,[6-8]
female,25,'Asian/Pacific Islander/Asian-American',0,9,6,medicine,7,7,8,8,5,6,[6-8],[6-8],[6-8],15,20,25,20,10,10,5,9,7,8,7,[0-5],[9-10],[6-8],[6-8],[6-8],9,9,9,8,8,8,[9-10],[9-10],[9-10],[6-8],[6-8],[6-8],4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,[0-5],[0-5],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[0-5],0.3,6,?,3,8,4,[6-8],[0-4],0,1,1,[0-5]
female,25,'Asian/Pacific Islander/Asian-American',0,9,6,medicine,9,7,7,8,4,6,[6-8],[6-8],[6-8],15,20,25,20,10,10,5,9,7,8,7,[0-5],[9-10],[6-8],[6-8],[6-8],8,6,7,7,7,4,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,[0-5],[0-5],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[0-5],-0.36,6,?,3,6,4,[6-8],[0-4],0,1,1,[0-5]
female,25,'Asian/Pacific Islander/Asian-American',0,9,6,medicine,6,8,10,7,7,6,[9-10],[6-8],[6-8],15,20,25,20,10,10,5,9,7,8,7,[0-5],[9-10],[6-8],[6-8],[6-8],6,9,7,7,7,4,[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,[0-5],[0-5],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[0-5],0.16,6,?,3,6,3,[6-8],[0-4],0,1,1,[6-8]
female,25,'Asian/Pacific Islander/Asian-American',0,9,6,medicine,7,6,6,6,5,6,[6-8],[6-8],[6-8],15,20,25,20,10,10,5,9,7,8,7,[0-5],[9-10],[6-8],[6-8],[6-8],6,7,8,7,8,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,[0-5],[0-5],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[0-5],0.74,6,?,3,6,4,[6-8],[0-4],0,1,1,[0-5]
female,25,'Asian/Pacific Islander/Asian-American',0,9,6,medicine,6,7,7,6,9,5,[6-8],[6-8],[0-5],15,20,25,20,10,10,5,9,7,8,7,[0-5],[9-10],[6-8],[6-8],[6-8],6,9,8,6,7,7,[6-8],[9-10],[6-8],[6-8],[6-8],[6-8],4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,[0-5],[0-5],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[6-8],[0-5],0.46,6,?,3,6,4,[6-8],[0-4],0,1,0,[9-10]
female,24,European/Caucasian-American,0,2,8,'Public Health',5,10,8,5,5,5,[6-8],[0-5],[0-5],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],6,9,9,5,8,7,[6-8],[9-10],[9-10],[0-5],[6-8],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],0,6,?,3,5,6,[0-5],[5-6],0,0,0,[0-5]
female,24,European/Caucasian-American,0,2,8,'Public Health',5,5,7,5,5,4,[6-8],[0-5],[0-5],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],7,8,8,7,9,6,[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],-0.4,6,?,3,6,5,[6-8],[5-6],0,0,0,[0-5]
female,24,European/Caucasian-American,1,2,8,'Public Health',6,8,6,7,6,6,[6-8],[6-8],[6-8],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],7,5,9,9,8,7,[6-8],[0-5],[9-10],[9-10],[6-8],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],0.26,6,?,3,7,5,[6-8],[5-6],0,1,0,[6-8]
female,24,European/Caucasian-American,1,2,8,'Public Health',5,8,6,6,7,3,[6-8],[6-8],[0-5],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],7,7,7,6,7,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],0.52,6,?,3,6,6,[6-8],[5-6],0,0,0,[6-8]
female,24,European/Caucasian-American,0,2,8,'Public Health',5,8,7,8,5,4,[6-8],[6-8],[0-5],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],8,8,8,8,9,9,[6-8],[6-8],[6-8],[6-8],[9-10],[9-10],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],0.78,6,?,3,9,7,[9-10],[7-10],0,1,0,[0-5]
female,24,European/Caucasian-American,1,2,8,'Public Health',3,5,7,5,5,4,[6-8],[0-5],[0-5],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],7,7,8,9,8,8,[6-8],[6-8],[6-8],[9-10],[6-8],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],-0.06,6,?,3,9,9,[9-10],[7-10],0,1,0,[0-5]
female,24,European/Caucasian-American,1,2,8,'Public Health',6,7,6,7,5,4,[6-8],[6-8],[0-5],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],7,6,9,8,8,8,[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],0.1,6,?,3,8,7,[6-8],[7-10],0,1,0,[0-5]
female,24,European/Caucasian-American,1,2,8,'Public Health',6,7,5,6,7,3,[0-5],[6-8],[0-5],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],6,7,7,6,9,6,[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],0.14,6,?,3,6,6,[6-8],[5-6],0,0,0,[6-8]
female,24,European/Caucasian-American,0,2,8,'Public Health',2,3,7,6,5,5,[6-8],[6-8],[0-5],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],6,7,7,4,7,6,[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],0.25,6,?,3,5,4,[0-5],[0-4],0,0,0,[0-5]
female,24,European/Caucasian-American,0,2,8,'Public Health',2,6,7,6,5,4,[6-8],[6-8],[0-5],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],6,7,7,6,8,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],0.31,6,?,3,6,4,[6-8],[0-4],0,0,0,[0-5]
female,24,European/Caucasian-American,0,2,8,'Public Health',1,8,8,4,7,1,[6-8],[0-5],[0-5],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],7,7,7,6,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],-0.07,6,?,3,6,5,[6-8],[5-6],0,0,0,[6-8]
female,24,European/Caucasian-American,0,2,8,'Public Health',6,7,7,6,7,6,[6-8],[6-8],[6-8],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],6,7,7,6,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],-0.14,6,?,3,7,5,[6-8],[5-6],0,0,0,[6-8]
female,24,European/Caucasian-American,1,2,8,'Public Health',4,6,6,6,7,6,[6-8],[6-8],[6-8],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],9,8,8,9,8,8,[9-10],[6-8],[6-8],[9-10],[6-8],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],0.38,6,?,3,7,6,[6-8],[5-6],0,1,0,[6-8]
female,24,European/Caucasian-American,1,2,8,'Public Health',3,5,6,6,3,1,[6-8],[6-8],[0-5],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],7,8,8,7,9,7,[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],0.48,6,?,3,7,6,[6-8],[5-6],0,1,0,[0-5]
female,24,European/Caucasian-American,1,2,8,'Public Health',1,5,3,1,1,1,[0-5],[0-5],[0-5],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],8,7,7,6,8,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],0.33,6,?,3,6,4,[6-8],[0-4],0,0,0,[0-5]
female,24,European/Caucasian-American,1,2,8,'Public Health',6,8,8,9,7,7,[6-8],[9-10],[6-8],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],8,8,6,7,7,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],0.36,6,?,3,6,5,[6-8],[5-6],0,0,0,[6-8]
female,24,European/Caucasian-American,1,2,8,'Public Health',5,8,6,5,4,4,[6-8],[0-5],[0-5],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],6,7,6,4,7,6,[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],0.24,6,?,3,5,4,[0-5],[0-4],0,0,0,[0-5]
female,24,European/Caucasian-American,0,2,8,'Public Health',5,7,8,5,6,5,[6-8],[0-5],[0-5],10,15,30,20,15,10,6,10,8,10,9,[6-8],[9-10],[6-8],[9-10],[9-10],8,8,9,7,8,7,[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],[0-5],0.48,6,?,3,7,6,[6-8],[5-6],0,1,0,[6-8]
female,26,'Latino/Hispanic American',0,5,2,'Social Work',5,10,10,10,10,5,[9-10],[9-10],[0-5],10,10,30,20,10,15,3,6,9,7,10,[0-5],[6-8],[9-10],[6-8],[9-10],4,3,9,4,9,5,[0-5],[0-5],[9-10],[0-5],[9-10],[0-5],2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,[0-5],[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[9-10],[6-8],[6-8],[6-8],[0-5],[9-10],0.05,6,?,2,9,1,[9-10],[0-4],0,1,0,[9-10]
female,26,'Latino/Hispanic American',0,5,2,'Social Work',5,7,5,7,6,5,[0-5],[6-8],[0-5],10,10,30,20,10,15,3,6,9,7,10,[0-5],[6-8],[9-10],[6-8],[9-10],6,3,9,5,9,5,[6-8],[0-5],[9-10],[0-5],[9-10],[0-5],2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,[0-5],[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[9-10],[6-8],[6-8],[6-8],[0-5],[9-10],0.62,6,?,2,7,1,[6-8],[0-4],0,1,0,[6-8]
female,26,'Latino/Hispanic American',0,5,2,'Social Work',3,6,5,6,5,4,[0-5],[6-8],[0-5],10,10,30,20,10,15,3,6,9,7,10,[0-5],[6-8],[9-10],[6-8],[9-10],5,7,9,9,9,4,[0-5],[6-8],[9-10],[9-10],[9-10],[0-5],2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,[0-5],[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[9-10],[6-8],[6-8],[6-8],[0-5],[9-10],0.2,6,?,2,7,3,[6-8],[0-4],0,1,0,[0-5]
female,26,'Latino/Hispanic American',0,5,2,'Social Work',4,8,9,9,5,4,[9-10],[9-10],[0-5],10,10,30,20,10,15,3,6,9,7,10,[0-5],[6-8],[9-10],[6-8],[9-10],7,4,6,7,7,5,[6-8],[0-5],[6-8],[6-8],[6-8],[0-5],2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,[0-5],[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[9-10],[6-8],[6-8],[6-8],[0-5],[9-10],0.17,6,?,2,5,2,[0-5],[0-4],0,1,0,[0-5]
female,26,'Latino/Hispanic American',0,5,2,'Social Work',6,5,5,6,4,3,[0-5],[6-8],[0-5],10,10,30,20,10,15,3,6,9,7,10,[0-5],[6-8],[9-10],[6-8],[9-10],3,7,8,5,9,5,[0-5],[6-8],[6-8],[0-5],[9-10],[0-5],2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,[0-5],[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[9-10],[6-8],[6-8],[6-8],[0-5],[9-10],0.46,6,?,2,7,2,[6-8],[0-4],0,0,0,[0-5]
female,26,'Latino/Hispanic American',0,5,2,'Social Work',4,5,7,6,4,3,[6-8],[6-8],[0-5],10,10,30,20,10,15,3,6,9,7,10,[0-5],[6-8],[9-10],[6-8],[9-10],7,5,3,3,7,5,[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,[0-5],[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[9-10],[6-8],[6-8],[6-8],[0-5],[9-10],0.43,6,?,2,7,2,[6-8],[0-4],0,1,1,[0-5]
female,26,'Latino/Hispanic American',0,5,2,'Social Work',4,8,8,7,8,4,[6-8],[6-8],[0-5],10,10,30,20,10,15,3,6,9,7,10,[0-5],[6-8],[9-10],[6-8],[9-10],2,6,6,3,7,3,[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,[0-5],[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[9-10],[6-8],[6-8],[6-8],[0-5],[9-10],0.01,6,?,2,4,1,[0-5],[0-4],0,0,0,[6-8]
female,26,'Latino/Hispanic American',0,5,2,'Social Work',6,7,6,4,6,4,[6-8],[0-5],[0-5],10,10,30,20,10,15,3,6,9,7,10,[0-5],[6-8],[9-10],[6-8],[9-10],5,2,6,3,2,3,[0-5],[0-5],[6-8],[0-5],[0-5],[0-5],2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,[0-5],[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[9-10],[6-8],[6-8],[6-8],[0-5],[9-10],0.27,6,?,2,4,2,[0-5],[0-4],0,0,0,[6-8]
female,26,'Latino/Hispanic American',0,5,2,'Social Work',1,9,3,6,2,1,[0-5],[6-8],[0-5],10,10,30,20,10,15,3,6,9,7,10,[0-5],[6-8],[9-10],[6-8],[9-10],10,5,7,5,8,5,[9-10],[0-5],[6-8],[0-5],[6-8],[0-5],2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,[0-5],[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[9-10],[6-8],[6-8],[6-8],[0-5],[9-10],-0.2,6,?,2,4,5,[0-5],[5-6],0,1,0,[0-5]
female,26,'Latino/Hispanic American',0,5,2,'Social Work',2,7,7,8,7,6,[6-8],[6-8],[6-8],10,10,30,20,10,15,3,6,9,7,10,[0-5],[6-8],[9-10],[6-8],[9-10],10,5,8,10,5,5,[9-10],[0-5],[6-8],[9-10],[0-5],[0-5],2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,[0-5],[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[9-10],[6-8],[6-8],[6-8],[0-5],[9-10],0.38,6,?,2,7,2,[6-8],[0-4],0,1,0,[6-8]
female,26,'Latino/Hispanic American',0,5,2,'Social Work',4,5,6,6,4,4,[6-8],[6-8],[0-5],10,10,30,20,10,15,3,6,9,7,10,[0-5],[6-8],[9-10],[6-8],[9-10],5,5,5,3,7,2,[0-5],[0-5],[0-5],[0-5],[6-8],[0-5],2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,[0-5],[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[9-10],[6-8],[6-8],[6-8],[0-5],[9-10],0.73,6,?,2,2,1,[0-5],[0-4],0,0,0,[0-5]
female,26,'Latino/Hispanic American',0,5,2,'Social Work',7,7,7,7,7,7,[6-8],[6-8],[6-8],10,10,30,20,10,15,3,6,9,7,10,[0-5],[6-8],[9-10],[6-8],[9-10],10,5,8,6,9,8,[9-10],[0-5],[6-8],[6-8],[9-10],[6-8],2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,[0-5],[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[9-10],[6-8],[0-5],[9-10],[6-8],[6-8],[6-8],[0-5],[9-10],0.41,6,?,2,8,1,[6-8],[0-4],1,1,0,[6-8]
female,24,Other,0,5,5,'Social Work',5,5,5,5,5,1,[0-5],[0-5],[0-5],50,20,10,5,10,5,10,10,10,10,10,[9-10],[9-10],[9-10],[9-10],[9-10],4,8,9,3,8,2,[0-5],[6-8],[9-10],[0-5],[6-8],[0-5],5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],0.18,1,?,0,4,3,[0-5],[0-4],0,0,0,[0-5]
female,24,Other,0,5,5,'Social Work',7,6,7,6,5,5,[6-8],[6-8],[0-5],50,20,10,5,10,5,10,10,10,10,10,[9-10],[9-10],[9-10],[9-10],[9-10],4,7,8,3,8,2,[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],-0.16,1,?,0,4,3,[0-5],[0-4],0,0,0,[0-5]
female,24,Other,0,5,5,'Social Work',6,8,8,7,7,4,[6-8],[6-8],[0-5],50,20,10,5,10,5,10,10,10,10,10,[9-10],[9-10],[9-10],[9-10],[9-10],3,3,5,3,6,2,[0-5],[0-5],[0-5],[0-5],[6-8],[0-5],5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],0.34,1,?,0,3,2,[0-5],[0-4],0,0,0,[6-8]
female,24,Other,1,5,5,'Social Work',5,6,5,7,5,6,[0-5],[6-8],[6-8],50,20,10,5,10,5,10,10,10,10,10,[9-10],[9-10],[9-10],[9-10],[9-10],4,6,8,3,5,2,[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],0.38,1,?,0,3,2,[0-5],[0-4],0,0,0,[0-5]
